rowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8410,69544800,Martinez,773,Netherlands,Female,28,4,133440.34,4,1,0,38264.85,0
8411,39903920,Johnson,634,Italy,Female,32,10,73305.87,3,1,0,46093.75,0
8412,18580213,Moore,721,Italy,Female,29,6,187356.29,2,0,1,141982.05,0
8413,77299895,Brown,552,Germany,Male,30,6,239627.97,2,0,1,97998.92,1
8414,64042009,Jones,791,Netherlands,Male,32,0,244440.75,3,0,1,95952.1,0
8415,98563832,Davis,363,Netherlands,Female,18,8,192030.81,2,0,0,106727.26,1
8416,11413663,Taylor,447,Italy,Male,68,5,178941.92,3,1,0,97151.61,0
8417,94548093,Taylor,369,Germany,Female,32,0,239574.34,1,0,0,62102.04,0
8418,92482323,Johnson,648,France,Male,57,2,247950.2,3,1,1,39081.61,0
8419,58183903,Hernandez,657,Netherlands,Male,25,9,90198.14,4,0,0,106958.96,0
8420,32388917,Davis,551,Netherlands,Male,52,9,211232.06,3,1,1,53274.95,1
8421,62296398,Smith,472,Germany,Female,64,4,42227.58,4,1,0,94719.25,0
8422,66359407,Johnson,821,Germany,Female,34,4,176383.47,4,1,0,78924.88,0
8423,25633488,Wilson,438,Netherlands,Male,56,9,203935.4,2,0,0,22059.18,0
8424,44561169,Anderson,404,Netherlands,Male,37,8,170841.01,4,1,0,103811.01,0
8425,25215640,Davis,384,Spain,Female,69,2,52175.97,4,1,1,61267.81,0
8426,75277804,Moore,683,France,Male,41,9,170975.31,2,1,1,91112.49,0
8427,72172316,Davis,339,France,Male,62,6,243003.46,2,1,0,124632.46,1
8428,95207457,Taylor,579,France,Female,53,6,152070.32,2,0,1,62915.7,0
8429,17918477,Smith,653,Netherlands,Female,45,0,208931.86,2,0,1,69408.1,0
8430,50529148,Miller,466,Germany,Female,24,3,188659.49,2,1,1,78448.63,0
8431,10412155,Williams,612,Germany,Male,20,7,132987.81,4,1,1,132116.32,0
8432,54069553,Williams,608,Italy,Male,38,5,240148.53,3,0,0,148242.27,0
8433,58107957,Anderson,748,Spain,Male,27,8,224802.64,4,0,0,31456.06,0
8434,76794182,Taylor,549,Germany,Male,36,1,100388.78,2,1,1,140083.51,1
8435,79441949,Wilson,418,Netherlands,Female,31,1,64845.85,3,1,1,130944.55,1
8436,93383774,Johnson,805,Netherlands,Male,20,3,66423.42,4,1,0,110646.95,1
8437,50899309,Smith,395,France,Female,24,3,170696.26,2,0,0,114520.56,0
8438,41311574,Moore,507,Germany,Female,27,5,155397.87,4,0,0,115892.48,0
8439,62449645,Garcia,493,Italy,Female,31,2,128054.45,4,0,0,105965.04,0
8440,41291919,Davis,644,France,Female,56,6,143194.62,1,1,0,45042.78,0
8441,41600898,Williams,700,Italy,Female,62,10,53183.03,4,1,1,22788.98,0
8442,13033458,Smith,583,Netherlands,Female,62,4,111642.37,1,1,1,58570.51,0
8443,98363227,Miller,732,Germany,Male,31,0,5777.16,2,0,1,119163.66,0
8444,12388264,Hernandez,818,Spain,Male,34,1,63381.4,3,1,0,120139.77,0
8445,54497762,Hernandez,849,Italy,Female,68,9,245330.71,4,1,0,80818.92,0
8446,86874316,Martin,481,Italy,Female,19,6,156664.16,2,1,0,125368.34,1
8447,11371354,Martinez,443,France,Female,34,9,138451.63,1,1,1,58604.0,0
8448,57413144,Williams,638,Germany,Female,22,2,53020.07,2,0,1,146535.3,0
8449,93254922,Jones,636,Germany,Male,33,6,17338.88,1,1,1,41346.62,0
8450,91537704,Brown,694,Germany,Female,56,2,215374.68,3,0,1,84322.94,0
8451,10232369,Martin,346,Spain,Female,65,1,173800.86,3,0,1,95125.5,0
8452,16966643,Anderson,374,France,Male,29,4,214525.41,4,1,0,112645.04,0
8453,84655929,Anderson,717,Netherlands,Female,59,4,108592.46,2,0,0,42727.59,0
8454,45877154,Brown,758,Germany,Male,31,5,40984.24,3,1,0,121529.15,0
8455,95728887,Brown,752,France,Male,40,3,50413.44,2,0,0,33593.66,0
8456,94390245,Brown,695,Italy,Female,27,7,195366.81,2,1,0,26168.5,0
8457,80687319,Taylor,519,France,Female,50,9,22820.49,1,1,1,86051.66,0
8458,18545035,Anderson,687,Spain,Male,20,2,2228.85,2,0,0,84845.99,0
8459,92399661,Johnson,442,Italy,Female,44,10,37553.22,3,0,0,56831.34,1
8460,60048220,Johnson,746,Netherlands,Female,43,1,65635.0,3,0,1,116923.7,1
8461,98269357,Martinez,637,Italy,Female,67,10,20607.67,2,0,1,76914.93,0
8462,20636635,Moore,617,France,Male,51,8,87262.78,3,1,0,71430.06,0
8463,81136164,Jones,398,Germany,Male,20,8,186334.25,3,0,1,90997.86,0
8464,31832062,Jones,608,Spain,Female,29,8,241921.58,3,0,0,71862.37,0
8465,21701049,Taylor,571,France,Female,41,4,184017.39,3,0,1,45900.53,1
8466,34426230,Wilson,418,France,Male,33,10,154832.37,1,1,0,30494.9,0
8467,36323449,Davis,687,Netherlands,Male,25,10,123613.69,4,0,1,25371.63,1
8468,10480320,Wilson,620,Netherlands,Female,37,9,144620.41,1,0,1,97458.85,1
8469,12719783,Jones,793,Italy,Male,18,3,67317.02,1,0,0,83453.84,0
8470,63591589,Wilson,761,Netherlands,Female,61,8,78194.74,1,1,1,107605.9,1
8471,29347476,Brown,436,France,Male,59,4,249077.3,4,1,1,26172.71,0
8472,27580002,Smith,847,Germany,Male,49,9,412.59,2,0,0,92157.25,0
8473,83036309,Garcia,791,Germany,Female,58,0,70162.98,3,1,1,56884.12,0
8474,52339824,Martinez,485,Netherlands,Female,30,10,148864.5,3,1,0,135506.96,0
8475,98945285,Martinez,441,Spain,Male,35,10,214647.8,2,0,1,136789.75,0
8476,95386317,Garcia,506,Italy,Female,35,6,42731.42,4,0,1,81044.55,0
8477,69805155,Anderson,445,France,Female,30,10,34125.16,3,1,0,59885.96,0
8478,72479682,Taylor,743,France,Female,58,6,108966.38,3,0,0,85354.04,0
8479,73954638,Garcia,464,Germany,Female,31,4,10495.3,4,0,1,39117.88,0
8480,97767280,Martin,541,Germany,Female,45,3,138727.27,2,0,0,47599.37,0
8481,44558268,Martin,826,France,Female,61,2,225278.43,3,1,1,61855.71,0
8482,21473163,Davis,395,Netherlands,Male,65,5,57193.81,1,0,1,53284.53,1
8483,48048904,Moore,759,Netherlands,Female,32,2,44648.68,1,0,0,117085.09,0
8484,37142310,Johnson,491,Italy,Female,64,1,42179.85,4,0,0,82117.59,0
8485,78353162,Wilson,547,France,Female,36,4,204817.83,2,0,1,115431.1,1
8486,14527680,Martin,751,Germany,Female,26,9,149419.97,1,0,0,30564.31,0
8487,23031893,Jones,551,Spain,Male,44,8,127012.59,1,0,1,48817.55,0
8488,65583612,Wilson,674,Netherlands,Female,56,10,163453.27,3,1,0,98852.88,0
8489,86518031,Miller,309,Netherlands,Female,60,9,5094.09,4,0,0,113350.79,0
8490,97403397,Johnson,628,Netherlands,Female,29,10,133258.89,1,1,0,110446.66,0
8491,91792160,Johnson,371,Spain,Male,44,9,15375.53,4,0,0,57220.55,1
8492,50936398,Taylor,715,Spain,Female,18,6,196003.93,3,0,1,102945.38,0
8493,13956505,Smith,570,Italy,Male,22,5,171603.14,4,1,0,71567.2,0
8494,98886124,Moore,379,Italy,Male,44,9,1324.7,1,0,1,64959.87,0
8495,79018801,Martinez,834,Italy,Female,45,2,187304.22,2,0,1,98045.81,0
8496,19339827,Moore,643,Italy,Male,19,2,70248.66,2,0,1,146601.92,0
8497,55306624,Taylor,526,Netherlands,Male,40,9,218606.81,4,0,1,32447.73,0
8498,93830091,Wilson,415,France,Male,48,5,146611.77,4,0,0,68933.07,0
8499,43182951,Moore,768,France,Male,64,1,78948.62,2,0,1,147403.36,0
8500,55274252,Taylor,377,Netherlands,Male,61,2,161291.76,2,0,1,117038.25,1
8501,10851869,Brown,833,Germany,Female,66,9,88606.55,1,1,1,76331.75,1
8502,27562568,Anderson,673,France,Male,36,0,171125.94,4,1,1,75318.08,1
8503,50612288,Martin,349,Italy,Female,60,3,69075.06,4,0,0,148823.04,1
8504,98131332,Hernandez,435,Italy,Male,42,6,169792.05,3,1,1,68856.87,0
8505,73656586,Jones,671,Netherlands,Female,62,8,191455.78,3,1,0,56318.01,0
8506,60289533,Hernandez,784,Spain,Male,46,10,39431.02,2,1,1,29321.59,0
8507,72258083,Brown,440,Italy,Male,38,8,91341.14,1,0,0,113448.18,0
8508,72429278,Hernandez,468,France,Male,50,10,188138.37,1,0,1,43412.93,0
8509,67036882,Garcia,476,Spain,Male,64,6,227118.16,4,0,1,22845.41,0
8510,73857584,Davis,600,France,Female,44,7,51328.17,3,1,0,50358.36,1
8511,23746030,Moore,303,Netherlands,Female,58,8,45138.3,1,1,1,120466.25,0
8512,39237708,Martin,505,France,Male,21,3,211239.98,2,0,1,148538.79,1
8513,32175034,Miller,330,Netherlands,Female,35,0,61104.32,2,1,1,28213.23,0
8514,46358751,Taylor,340,France,Female,66,7,73615.53,1,1,1,30126.22,1
8515,94358186,Williams,544,Italy,Female,25,8,186792.41,3,0,1,136815.05,0
8516,35548861,Taylor,563,Germany,Female,28,8,94835.12,2,0,1,122383.27,0
8517,71998546,Taylor,509,Netherlands,Male,68,7,162322.7,2,1,1,20144.52,0
8518,85610947,Garcia,706,Italy,Male,33,10,10643.77,4,1,1,98089.23,0
8519,89087181,Martin,760,Germany,Female,33,6,107877.0,4,0,1,145355.39,0
8520,16550019,Wilson,355,Germany,Male,22,7,14770.14,4,1,0,107309.38,0
8521,30572197,Davis,655,Spain,Male,50,3,107239.58,4,1,0,24936.39,1
8522,49629021,Anderson,600,Italy,Male,42,2,53480.18,2,0,1,133518.01,0
8523,33988024,Martin,812,Italy,Female,32,2,84202.9,4,1,0,33741.04,0
8524,36476515,Jones,527,Netherlands,Female,35,10,47544.23,3,1,1,38104.2,1
8525,91010197,Jones,761,Italy,Female,66,5,233640.89,3,1,1,91978.2,0
8526,30737812,Martin,800,France,Male,66,3,242942.32,2,1,1,139493.5,1
8527,70406702,Hernandez,374,Germany,Female,59,6,115627.0,4,0,1,34401.31,1
8528,99976720,Taylor,735,Spain,Female,30,7,67013.05,4,1,1,20223.67,1
8529,45782549,Martinez,350,Germany,Female,22,1,47120.71,4,0,0,97966.31,0
8530,46548774,Smith,733,Italy,Female,57,1,148016.38,1,1,1,122723.87,0
8531,17833075,Jones,558,Spain,Female,29,10,5339.51,3,1,0,54703.92,0
8532,10410214,Martin,798,France,Female,68,7,240602.36,1,1,0,69889.94,0
8533,87323387,Taylor,830,Netherlands,Male,26,0,181625.18,1,0,0,43429.71,0
8534,49711732,Martin,525,France,Male,23,2,19204.28,2,0,0,72634.93,1
8535,78804185,Martin,561,Netherlands,Male,26,6,25472.33,4,1,1,51800.24,1
8536,59833826,Johnson,502,Germany,Male,48,5,227420.32,3,0,0,66692.15,0
8537,13897845,Smith,564,Italy,Female,38,4,4964.29,1,1,0,107090.69,0
8538,91198134,Brown,508,Italy,Female,42,3,171088.03,2,1,1,115050.35,1
8539,17176863,Williams,674,France,Female,53,4,12155.8,4,1,0,50416.79,1
8540,17483512,Wilson,634,Italy,Male,66,5,144583.58,2,1,0,60337.53,0
8541,27402196,Garcia,722,France,Female,63,8,63443.98,4,1,1,104868.24,0
8542,64309857,Anderson,371,Netherlands,Female,52,0,67392.73,3,1,1,131274.58,0
8543,57722237,Smith,352,Spain,Male,64,6,195418.1,1,1,0,112451.14,0
8544,63254594,Taylor,623,France,Female,39,3,156501.84,1,1,1,130260.49,0
8545,83036766,Smith,567,France,Male,66,9,234361.03,1,1,1,31504.03,1
8546,43410802,Anderson,570,Netherlands,Female,43,10,29888.4,3,0,0,122870.19,0
8547,11785772,Williams,578,Netherlands,Female,54,8,199674.62,4,1,1,104824.16,0
8548,26964807,Martin,405,Netherlands,Male,19,5,51772.69,4,0,0,74180.97,1
8549,77202314,Johnson,499,Italy,Male,56,9,56458.02,1,0,1,69618.1,0
8550,97690676,Jones,746,France,Male,23,9,10048.04,1,0,1,103841.0,0
8551,74999275,Martinez,381,Netherlands,Male,67,10,63014.46,1,0,1,74368.07,0
8552,58607512,Moore,612,Spain,Female,46,10,229742.24,1,1,0,43627.44,1
8553,24700636,Garcia,713,Italy,Female,37,7,107184.54,4,0,1,21989.95,0
8554,40573409,Brown,440,Spain,Female,33,6,158589.62,3,1,0,122169.31,1
8555,81581253,Taylor,573,France,Male,55,3,113402.1,3,0,1,21426.08,1
8556,12411007,Anderson,757,France,Female,48,5,117268.32,2,1,1,105200.86,1
8557,30334740,Garcia,530,Netherlands,Male,23,3,5181.27,2,0,0,134873.61,0
8558,26935580,Taylor,715,Netherlands,Female,19,8,39081.14,4,0,1,133283.91,0
8559,78447636,Moore,706,Spain,Male,23,9,242098.74,2,0,0,101062.46,0
8560,32234494,Johnson,460,Germany,Female,65,2,4750.7,4,0,0,117007.8,0
8561,74007581,Brown,364,Spain,Male,38,3,233015.85,2,0,0,102877.63,0
8562,56249903,Garcia,566,France,Male,50,2,68946.2,4,0,0,141052.53,0
8563,28762720,Martin,752,Italy,Female,36,6,60578.01,1,0,0,40651.72,0
8564,99700291,Martinez,699,France,Female,50,1,100661.19,3,0,0,116411.19,0
8565,38157843,Moore,459,Netherlands,Male,19,10,40349.07,1,1,0,106048.24,1
8566,34501939,Martin,511,France,Female,44,4,71086.57,3,0,1,109460.61,1
8567,64343747,Jones,531,Italy,Male,68,1,25646.72,3,0,1,90734.76,1
8568,41456196,Williams,706,Italy,Female,47,10,14181.25,3,0,0,121105.29,1
8569,75419140,Smith,650,Spain,Male,18,4,184505.59,3,1,1,31989.38,1
8570,46080748,Davis,563,Spain,Male,64,10,231758.52,3,1,1,94705.83,1
8571,57547867,Wilson,835,Netherlands,Male,32,5,77066.08,2,0,0,127358.44,0
8572,86904501,Garcia,585,France,Female,28,2,207055.12,2,1,1,88234.14,0
8573,80436138,Davis,764,Netherlands,Male,55,10,61521.02,1,1,1,135819.2,1
8574,91756671,Johnson,508,Spain,Female,43,0,229586.21,1,1,1,48573.92,1
8575,59680576,Martin,469,France,Male,63,0,38373.85,1,1,1,137413.77,0
8576,85323439,Davis,337,Germany,Female,54,8,173701.71,4,1,1,96643.66,0
8577,47427020,Miller,456,Italy,Male,22,3,170916.67,2,1,0,144200.31,1
8578,23403329,Hernandez,520,Spain,Female,53,9,163515.54,1,0,0,105981.96,0
8579,42639353,Moore,525,Italy,Male,36,2,246635.1,1,1,1,22741.84,0
8580,32323309,Hernandez,306,France,Male,66,0,170777.2,3,1,1,44166.88,0
8581,54501831,Hernandez,502,Spain,Male,25,10,142960.73,1,1,0,40249.55,1
8582,46080627,Moore,754,Spain,Male,54,9,104269.2,2,0,0,91505.7,1
8583,67314025,Taylor,350,Netherlands,Male,40,7,230160.12,4,1,1,134144.51,0
8584,95317636,Brown,437,Netherlands,Female,47,6,119557.73,3,1,0,25382.29,1
8585,99003563,Brown,687,Germany,Male,57,8,91056.51,3,0,0,149987.5,0
8586,42131883,Jones,677,France,Female,31,1,5712.25,4,1,0,56849.35,0
8587,39038738,Davis,559,France,Male,18,2,65431.71,4,1,1,133484.14,0
8588,31365538,Miller,376,Spain,Male,61,3,50554.97,1,1,0,113895.42,0
8589,29267669,Taylor,501,France,Female,56,9,121000.3,4,0,1,136308.45,0
8590,50214817,Wilson,825,Spain,Female,56,10,231328.71,1,1,1,89222.35,1
8591,69064011,Brown,677,Spain,Female,31,4,249066.34,4,0,0,149659.17,0
8592,56056214,Taylor,662,Netherlands,Female,54,9,157724.28,4,1,1,101221.63,1
8593,76636712,Williams,826,Netherlands,Female,52,2,139840.62,1,1,0,144183.62,0
8594,38581563,Moore,495,Spain,Female,40,9,103394.79,2,0,1,105250.87,0
8595,15701668,Johnson,388,Germany,Male,21,2,135430.08,1,1,0,111223.73,0
8596,40697967,Johnson,654,Germany,Male,46,2,12463.44,2,1,0,51490.32,0
8597,51172812,Hernandez,717,Netherlands,Male,31,6,48869.39,1,1,1,56661.53,1
8598,27628726,Martinez,597,Germany,Male,57,10,199713.69,2,1,0,58389.64,0
8599,48380807,Davis,617,France,Male,18,2,125545.84,2,1,0,103359.36,0
8600,50745021,Hernandez,372,Spain,Male,69,7,8149.76,4,0,0,22985.92,1
8601,28680051,Hernandez,431,Germany,Female,55,5,95930.67,3,0,0,87181.77,0
8602,19121215,Anderson,829,Spain,Male,18,3,99700.98,1,1,0,23705.05,1
8603,52009239,Anderson,751,Spain,Male,57,7,236425.85,4,1,1,140227.03,0
8604,20093096,Smith,679,Germany,Female,20,4,133246.45,3,1,1,123172.16,0
8605,43864561,Moore,381,France,Female,46,9,145451.57,3,1,0,79879.91,0
8606,79571174,Martin,490,France,Male,44,4,65365.92,2,0,1,62364.97,1
8607,73492782,Johnson,739,Germany,Female,41,1,148103.58,3,0,1,124500.97,0
8608,24847191,Miller,545,Netherlands,Female,37,7,50802.13,4,0,1,86179.83,0
8609,39185814,Davis,706,Netherlands,Male,39,2,164781.28,3,0,1,129283.59,0
8610,33218860,Garcia,633,Italy,Male,32,10,152351.41,4,0,1,89193.56,1
8611,26419451,Taylor,622,France,Male,23,7,74693.48,1,1,1,44242.89,1
8612,67199097,Taylor,410,France,Female,43,1,248023.77,1,0,0,144273.45,1
8613,18973605,Anderson,408,Germany,Female,31,4,153694.3,4,0,1,114137.26,0
8614,95225180,Martin,811,Italy,Male,19,5,217554.31,4,1,0,73836.17,0
8615,92517294,Davis,609,Italy,Female,28,6,23632.28,2,0,0,91526.38,0
8616,24980002,Brown,798,Spain,Male,69,6,144082.14,1,1,1,35211.69,0
8617,85262430,Martin,610,Netherlands,Female,68,4,5961.43,2,0,0,64173.49,0
8618,24654289,Taylor,321,France,Male,52,5,157621.04,4,0,0,39750.86,0
8619,54697423,Jones,746,Germany,Male,47,5,126446.64,1,1,0,95190.73,1
8620,46829985,Martinez,418,France,Male,64,0,152514.75,4,0,1,137847.42,0
8621,15628613,Martinez,405,Germany,Male,69,7,66692.69,1,0,1,97092.36,0
8622,59135296,Moore,341,Germany,Female,43,0,101026.56,4,1,1,42485.39,0
8623,47996953,Williams,447,Spain,Male,40,10,52119.03,2,1,1,114703.72,0
8624,13416024,Davis,574,Italy,Female,25,3,16027.32,1,1,0,106000.61,0
8625,17043109,Johnson,676,Italy,Male,26,10,198235.49,1,1,1,89643.27,1
8626,86011325,Brown,760,Germany,Female,51,0,187386.8,1,0,0,62698.11,0
8627,72732623,Garcia,607,Germany,Male,24,0,199560.65,1,0,0,46628.73,0
8628,19000575,Wilson,785,Italy,Female,46,10,183359.89,3,1,1,81332.89,0
8629,65326814,Moore,745,Netherlands,Female,53,6,200521.58,4,0,1,40614.19,0
8630,97348424,Jones,325,Germany,Female,57,4,244983.89,3,0,1,46026.99,0
8631,96517369,Wilson,814,Germany,Female,62,7,50928.3,3,1,0,30437.7,0
8632,68631293,Williams,376,Spain,Male,58,4,237438.41,1,0,0,107226.89,0
8633,39716551,Miller,371,France,Female,61,9,83729.35,1,0,1,35074.02,1
8634,17375755,Johnson,520,Italy,Male,44,5,166997.41,1,0,0,119243.97,0
8635,21540739,Taylor,539,France,Male,27,3,195557.52,1,1,0,20232.44,0
8636,33820749,Jones,677,France,Female,57,4,154431.3,3,1,1,53044.15,0
8637,21817318,Wilson,456,France,Male,64,3,205477.19,2,1,0,40062.8,0
8638,90606126,Wilson,314,Italy,Male,54,3,217372.85,1,0,0,106922.63,0
8639,61588889,Martinez,376,Germany,Male,39,4,187881.44,1,1,1,127075.44,0
8640,58931031,Miller,463,France,Male,59,8,166347.19,1,1,1,130900.79,0
8641,27326691,Garcia,361,France,Female,19,10,135440.9,2,0,1,32306.41,0
8642,66890898,Martinez,712,Germany,Male,44,7,46689.73,2,1,1,108413.8,0
8643,22197223,Taylor,389,Italy,Female,21,6,173710.77,4,1,0,55757.51,1
8644,79943541,Wilson,832,France,Male,65,0,60061.0,2,0,0,110923.73,0
8645,98687529,Moore,765,Spain,Male,67,7,9485.25,3,1,0,77829.45,0
8646,83748189,Taylor,720,Italy,Male,63,2,30379.03,3,1,1,51986.41,0
8647,97430399,Johnson,827,Germany,Female,30,10,210712.77,3,1,1,61945.98,0
8648,23672899,Taylor,544,Spain,Male,68,8,138237.4,1,1,0,50655.15,1
8649,88901917,Brown,548,Spain,Male,39,0,122310.51,3,0,0,128383.61,0
8650,80678861,Smith,471,Italy,Female,58,3,180922.93,2,1,0,84226.4,0
8651,59038769,Garcia,484,Italy,Male,64,10,40052.57,2,0,0,34769.55,0
8652,74750268,Martin,446,Italy,Female,22,6,184076.38,1,1,1,94490.01,0
8653,68561364,Jones,480,Italy,Female,63,6,70035.57,3,0,0,131000.05,0
8654,92509803,Williams,311,France,Female,56,9,7812.9,3,0,1,89455.53,1
8655,80396080,Davis,794,Germany,Female,29,6,235187.1,2,0,1,104856.6,0
8656,80711693,Moore,690,France,Male,40,7,54134.68,1,1,1,37108.05,0
8657,34618196,Martinez,538,Spain,Male,67,10,177970.94,4,0,1,72653.91,1
8658,83362065,Brown,517,Spain,Male,55,9,100621.84,3,0,0,149756.07,0
8659,60235596,Miller,662,Spain,Male,65,5,200317.01,3,1,0,148508.36,0
8660,85475904,Garcia,552,Netherlands,Male,57,1,139321.57,4,0,0,74167.03,0
8661,61787393,Williams,354,Germany,Male,46,9,161759.87,1,1,1,30402.85,0
8662,19661191,Smith,543,Spain,Female,23,2,59695.41,3,0,0,35959.1,0
8663,17981845,Miller,355,France,Male,47,8,118389.99,4,0,1,118829.96,0
8664,28830337,Martin,592,Germany,Female,20,9,27036.01,1,0,1,70301.74,0
8665,36960431,Hernandez,373,Spain,Female,32,10,73630.21,4,1,1,95246.57,0
8666,61607476,Johnson,662,France,Female,69,0,43372.64,2,0,1,78093.08,0
8667,36590620,Moore,339,Netherlands,Male,36,2,208354.82,4,1,0,146881.98,0
8668,13042637,Hernandez,698,France,Female,25,3,219136.3,4,1,0,149190.13,0
8669,40425327,Anderson,434,Germany,Female,20,9,206861.06,1,1,0,61671.98,0
8670,89849871,Smith,643,Italy,Female,27,7,196961.61,3,1,1,47307.12,0
8671,40138462,Jones,700,Germany,Male,63,0,241340.53,3,1,1,36586.73,0
8672,15697418,Garcia,763,Italy,Female,52,5,83668.96,1,0,1,131900.78,0
8673,22004269,Williams,505,France,Male,54,4,241390.17,1,1,1,100718.99,0
8674,18341666,Martin,437,Germany,Male,57,10,219460.91,3,1,0,76135.16,0
8675,61591745,Martin,565,Germany,Female,53,0,233314.29,2,0,0,122992.36,1
8676,58826399,Johnson,604,Italy,Female,36,10,175549.0,3,1,0,58086.04,0
8677,11417528,Smith,840,Italy,Female,39,4,172134.21,3,0,1,91567.27,0
8678,95041818,Smith,342,Spain,Male,34,6,66685.2,4,1,0,48920.3,0
8679,37794723,Davis,713,Netherlands,Male,57,10,108372.04,3,0,1,125963.22,1
8680,23580624,Wilson,424,Netherlands,Female,63,1,177335.55,2,0,1,133060.64,1
8681,44811677,Johnson,572,Germany,Male,20,4,115575.59,3,0,1,85113.67,0
8682,94972104,Davis,310,Netherlands,Male,64,5,151937.4,4,1,1,28069.32,0
8683,26013124,Anderson,733,Netherlands,Female,41,1,196039.78,4,0,0,104646.58,0
8684,20111915,Garcia,738,Italy,Female,37,7,64956.0,2,0,1,140880.0,1
8685,51270195,Martin,849,Netherlands,Female,18,5,154989.23,4,1,0,60712.82,1
8686,49464684,Williams,548,France,Female,61,8,104094.51,4,0,1,133202.63,1
8687,95242803,Jones,749,Netherlands,Male,58,3,151347.41,2,1,0,144051.26,0
8688,91334309,Jones,449,Spain,Female,26,8,241664.86,1,0,1,60373.54,0
8689,43323840,Williams,341,France,Female,25,9,8614.04,3,1,0,78504.16,0
8690,40083658,Wilson,517,Germany,Male,36,2,51255.6,3,1,0,73850.03,0
8691,68985518,Moore,837,Netherlands,Female,21,10,199337.51,3,0,1,54775.74,1
8692,62514087,Davis,555,Italy,Female,37,2,52675.04,3,1,1,110099.83,0
8693,53682901,Moore,709,Italy,Male,63,8,70366.45,1,0,0,104434.2,0
8694,67619030,Hernandez,374,Germany,Female,41,10,222638.17,2,0,1,66486.34,0
8695,61026464,Martinez,779,Italy,Female,45,8,150534.77,1,0,0,103812.43,0
8696,46708037,Taylor,644,Italy,Female,53,10,94948.86,3,1,0,84157.43,0
8697,77221393,Williams,775,Spain,Male,62,4,234163.48,1,1,0,50306.88,0
8698,80918129,Davis,551,Netherlands,Female,27,5,141295.98,4,0,0,97534.4,0
8699,37718965,Smith,329,Italy,Female,50,8,110332.37,1,1,1,145292.94,1
8700,58596203,Garcia,595,Netherlands,Female,37,3,245922.07,4,1,1,94166.26,0
8701,35505441,Miller,346,Italy,Male,47,0,85497.89,3,1,1,113161.04,0
8702,42289425,Brown,833,France,Male,29,8,1828.75,1,0,0,86453.72,0
8703,75677098,Martin,534,France,Female,69,10,148339.78,2,1,1,28329.87,0
8704,93044448,Wilson,643,France,Female,60,6,192923.79,2,1,0,76273.43,1
8705,60571060,Martin,326,Italy,Male,49,0,142219.87,4,1,1,97865.31,0
8706,78674682,Miller,321,Italy,Male,44,2,33225.22,3,1,1,77356.53,0
8707,19486734,Anderson,340,Italy,Male,41,10,238252.56,1,1,0,80722.05,1
8708,71002565,Anderson,396,Italy,Male,47,5,52217.73,3,1,1,149477.94,0
8709,38752181,Wilson,764,Spain,Female,65,8,211626.99,2,1,1,109823.41,1
8710,93423361,Anderson,641,Italy,Male,22,0,23907.46,3,1,1,113622.77,1
8711,19159937,Martin,636,Germany,Male,18,10,37172.49,4,0,1,78388.98,0
8712,67647776,Johnson,587,Netherlands,Male,55,1,179193.1,2,0,1,79636.33,0
8713,39619307,Smith,697,Italy,Female,39,6,103186.38,4,1,0,69320.48,1
8714,89020945,Johnson,811,Netherlands,Female,67,3,36417.76,1,1,1,129759.96,0
8715,74174102,Martin,837,Spain,Female,22,9,8139.44,2,1,0,107613.0,0
8716,15940566,Moore,654,Spain,Male,40,2,39391.59,4,0,1,99906.67,0
